user_address,amount,percent,LV aidrop,LV total supply,LV bag P0.05%,LV bag total,,,,,,,,,,,,,
0x668af513a9dff54153afbea53ffd34f88b11aebb,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x950b8caf3829e5763f5c4570f6b9457fa2c111d7,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xd51964fd50ec1a2b19b0bf853958f35ef78d3717,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x9961829ee6f8c762f853f8e8d758708d5f49f2a0,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xe1b748164d2860363253558ba17fe042efe72c15,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x9b94139a57126a446171ac96b1c4baaad446745e,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x15558823d1c8c7f47935b732a8363587b6a53997,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x22419ca2e67fded09e42d09248f3ac80a04a2103,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x293689e21925e73878d9ff5c6e607a05ea2120c4,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xae0eae7a8171264346fbd521f2cd3cb2e5cce4a7,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xe24eb37381ebf4e6d4606865c3ae81b7e6afb3c8,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x29d2ce43a6596bc15a589a4550cc23aeeaf70eba,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xe76ef9fbb8f9f936102fc2cef2d99a2be124dd09,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xe3b888ccf086c4a1b48d778e0bdfff9907eaddf3,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xefddb4fddc259bb9caf9ed530d11d44393aada2b,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x9e61d65537013628413f0979ff4ab2961c501052,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xf43ec447236eb171193ffd26e4f76d27bb54685a,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x8ad5ea972f73a4cb970742cdf60fd5ed20d9c2c9,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x550a2f5868f03112dfd72b41a470fe78fd5eeb07,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x97898f18182ff25bea4d2b02ecb067a2e0ffaf0d,97,0.162%,811.24,,,,,,,,,,,,,,,,
0xac02a9f447069fc566b8f7a86b603957fcfe2e3b,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x33480a9dbdb00ba0953ca1dc269f700f6b5d9aa0,97,0.162%,811.24,,,,,,,,,,,,,,,,
0x090b94f66d2e1cf9eeb6dfc91669b4414dc3a913,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x381fed605253bdf3278f0e05d788d94763e746e7,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x488b12d1ed05203f7d3444f336eea62cf08cbcbb,96,0.161%,802.88,,,,,,,,,,,,,,,,
0xbfb2a74f617e1f73410b9ff267118449e61025f4,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x269b4eb14fa34be3ad897ca4557ca5dbc5f95788,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x2723ed278508c283c7476014bc9189b71969cca2,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x7ca73b0f134e36b2a93551b9e213c256907aef9c,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x5a12eb160cd6c644d7b4b64f83e5759bb89aa9e1,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x85c98e60b1a2e72fddbc5a6011cf3b2826bf95db,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x30444714f1470823c1072d1ed4c09eba2399d5bd,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x2595b252ba06d4f6c7036e3dd7e370e9aaaf1b47,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x11b784b5b2d9bdc8b3981d9ffe2c6ffee0679aff,96,0.161%,802.88,,,,,,,,,,,,,,,,
0xbb4db465cd5ebc612be2fea06bd27715383ccd06,96,0.161%,802.88,,,,,,,,,,,,,,,,
0x38422a543e99e7fce335a0a7473dc45901a5dcb7,95,0.159%,794.51,,,,,,,,,,,,,,,,
0xb4406a86dc41f8b13c628a3e094e5c43325584b0,95,0.159%,794.51,,,,,,,,,,,,,,,,
0xb64e2e4db5945102c6a3866dfdc02a480dfdc991,95,0.159%,794.51,,,,,,,,,,,,,,,,
0x539510edaa8615e3d35fb55eb2fac7378ca5bed7,95,0.159%,794.51,,,,,,,,,,,,,,,,
0x0f5bbf822eac3ceffbd2a7be894840fd8ab7d0af,95,0.159%,794.51,,,,,,,,,,,,,,,,
0x1f9d4fd51ed1ee8f3e18af09b8dee04a64e660c4,95,0.159%,794.51,,,,,,,,,,,,,,,,
0xacd3ef61b302f27f27241be08a1b0f6160dcb67c,95,0.159%,794.51,,,,,,,,,,,,,,,,
0x2292529dee440aaea973807d19ca5a8231f1c0cb,95,0.159%,794.51,,,,,,,,,,,,,,,,
0x4e9dd326eb7313eb42ca38f0f67e3afcc725b6fa,95,0.159%,794.51,,,,,,,,,,,,,,,,
0x10b5e4f5b3a450b63e1e77e027721fa5ac950eb0,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x58b083c6f11d8e380c0ce76c1a4d6b0433cab5db,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x02643fc04d37817349b71703dacebcbb89763cb2,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x031da36a4be3e2472dfb075fc9423a5f7713ac7b,94,0.157%,786.15,,,,,,,,,,,,,,,,
0xcb3f5f8de562f734b6fed3b13df757b92cefafe5,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x8e91b90ce696eaca36126542de26bbb8d16d5272,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x006998f05385e171c0079b9ae785c8e2b753e637,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x4db5f9e5fe22937a1758962b05362913d12137f1,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x80a46244cb9bed1fa7f6e71ba351aa2922d3ce7b,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x2c9d1999ce7c19732b9be5caa184f327ccc51163,94,0.157%,786.15,,,,,,,,,,,,,,,,
0x3789db6d136eacb1b747ad3fb063b3b15e563ac8,94,0.157%,786.15,,,,,,,,,,,,,,,,
0xcba063503264f15f4ad61ca0c29a839a48d3d495,93,0.156%,777.79,,,,,,,,,,,,,,,,
0x1347785d3d7d89fe0a3e7d57b4b40366da6294cd,93,0.156%,777.79,,,,,,,,,,,,,,,,
0xf63847bd03cbd793f740276d98acb488e72b034a,93,0.156%,777.79,,,,,,,,,,,,,,,,
0x5e2959b0ba61f471c87565d2130da61bd3377936,93,0.156%,777.79,,,,,,,,,,,,,,,,
0x267c84dacb2fc110fe34c111a87774368701f101,93,0.156%,777.79,,,,,,,,,,,,,,,,
0x6ca95dcb8d70467d4489b086fc4fd92f6b5c3efa,93,0.156%,777.79,,,,,,,,,,,,,,,,
0xbbda1105b91a2f2d604a215e146366f3835fa08a,93,0.156%,777.79,,,,,,,,,,,,,,,,
0xceaae5334aeae0dd01dc4c244c15aa52d569597b,93,0.156%,777.79,,,,,,,,,,,,,,,,
0x7fe528a75c61f19801fcd42ce2315cf6e28653e6,93,0.156%,777.79,,,,,,,,,,,,,,,,
0x6bcda93308e5cd262741b880d0b3c581c16fd64a,92,0.154%,769.42,,,,,,,,,,,,,,,,
0x2de81570814c484112efbb1cb1026c8cfbd09d6d,92,0.154%,769.42,,,,,,,,,,,,,,,,
0x52ef18a121e3e11263e7c5d73e26d84772735f38,92,0.154%,769.42,,,,,,,,,,,,,,,,
0xe22ee4c71533170f9325d9e0cd8a01751e1c6827,92,0.154%,769.42,,,,,,,,,,,,,,,,
0xae280149c5682f9cbbf04d4b9c15d4fb3658baba,92,0.154%,769.42,,,,,,,,,,,,,,,,
0xdfcb8bbde474501896d00a7653f1496e8d1d95c5,92,0.154%,769.42,,,,,,,,,,,,,,,,
0x5b2f02c4f8fb354cb5bcd710e0cba9580751d960,92,0.154%,769.42,,,,,,,,,,,,,,,,
0x2dc490917a0a3e66c7afb3201ece08d7fe480605,92,0.154%,769.42,,,,,,,,,,,,,,,,
0x54c9c2e3e573d4a6d3ee76ef92fa07967f0bc68b,92,0.154%,769.42,,,,,,,,,,,,,,,,
0x936ba1a3248a143abdb1542cf9490cf2378cc8b4,91,0.152%,761.06,,,,,,,,,,,,,,,,
0x49bb2c372da6b51871c23792e73e1a9db7a2d0cb,91,0.152%,761.06,,,,,,,,,,,,,,,,
0x6e7a3c935159997e00077d752550112a544e4cc3,91,0.152%,761.06,,,,,,,,,,,,,,,,
0x9a5a865eb95575bce37481feb216708bd6fb2c83,91,0.152%,761.06,,,,,,,,,,,,,,,,
0xe4cda143d6827fa1d642119228aed54072770f85,90,0.151%,752.70,,,,,,,,,,,,,,,,
0x154ec904c044944ca035d40ea06b1c37e8de9cd4,90,0.151%,752.70,,,,,,,,,,,,,,,,
0x273814c822bed0e812e4e410f30a45ebd497daa2,90,0.151%,752.70,,,,,,,,,,,,,,,,
0x0a2509451626837354aaf335c65b44a202bb6ae7,90,0.151%,752.70,,,,,,,,,,,,,,,,
0x8bce5f65b5bc02198af01d9d4a85aec044d375f2,90,0.151%,752.70,,,,,,,,,,,,,,,,
0x0e28b6615845f17736f6acfdd1192a9a997631a9,90,0.151%,752.70,,,,,,,,,,,,,,,,
0xf77aaf9d881e1313aac0f6890d041ad53c757f72,90,0.151%,752.70,,,,,,,,,,,,,,,,
0xa98740891977c4c32db29947e6ee767eec76935d,89,0.149%,744.33,,,,,,,,,,,,,,,,
0xdac7e59eaacb4b0368bbc7737df45a703f79902f,89,0.149%,744.33,,,,,,,,,,,,,,,,
0x3ab80ebca9a81f63204d329b00e0e7d53e304980,89,0.149%,744.33,,,,,,,,,,,,,,,,
0x3116d47ec4e8c5874b20d54180cd3f9f974d030f,89,0.149%,744.33,,,,,,,,,,,,,,,,
0x0cf56467947525175ccc43ec75cf9d217d2bba80,87,0.146%,727.61,,,,,,,,,,,,,,,,
0x55a4fb36104961b6a713a7fe0a5d16c754e71928,87,0.146%,727.61,,,,,,,,,,,,,,,,
0x57cf6d12527c28a0e22ff61a9e3c179def27cbcd,86,0.144%,719.24,,,,,,,,,,,,,,,,
0x61735793c0c18984124e81965c9a7ab3c64929f6,86,0.144%,719.24,,,,,,,,,,,,,,,,
0x9c2fce79e2ecaff2edf0491a51587bc99bc1df37,85,0.142%,710.88,,,,,,,,,,,,,,,,
0x27c9cafff0611e44cda7e5fbdd855184fd94121e,85,0.142%,710.88,,,,,,,,,,,,,,,,
0x161c5ec8b980168173e2295bb7b6601ebc368897,85,0.142%,710.88,,,,,,,,,,,,,,,,
0x2ffa14ab8e6a36da70973a79216b38addf462201,84,0.141%,702.52,,,,,,,,,,,,,,,,
0x4687b7fc8fb7387306043a87740309d7441f9a93,84,0.141%,702.52,,,,,,,,,,,,,,,,
0x242e8b1705144839e2b9e50b44f14cb3f91946ad,84,0.141%,702.52,,,,,,,,,,,,,,,,
0x116404a839965041df571a067d613490fd65c500,82,0.137%,685.79,,,,,,,,,,,,,,,,
0x1dc6571c80a290462bbeef23386885f622015b7e,82,0.137%,685.79,,,,,,,,,,,,,,,,
0xa1723637102d8ea9f41ed6cd2acbb02c86f28f0a,81,0.135%,677.43,,,,,,,,,,,,,,,,
0x5abc6cbbe1b0856340694d7f45559953e79f1094,80,0.134%,669.06,,,,,,,,,,,,,,,,
0x0da57c1592ad65bb6a52c06690edb48a4cafdea9,79,0.132%,660.70,,,,,,,,,,,,,,,,
0x66ec4aaa04f83755476144facc2550ba1abbc982,77,0.129%,643.97,,,,,,,,,,,,,,,,
0xdf4a99af33e5fa0a62f24eeda08ddce08e3e8413,75,0.125%,627.25,,,,,,,,,,,,,,,,
0x89842717d1cc05f21074778c9582e9abe421b1ff,75,0.125%,627.25,,,,,,,,,,,,,,,,
0x0c234d4464f21d4b1820be50800b23565708762c,73,0.122%,610.52,,,,,,,,,,,,,,,,
0xdfecc3d915d11b8466e91968c1b14bffecc0e910,66,0.110%,551.98,,,,,,,,,,,,,,,,
0x01678b8a08473e3bdad109b738b805790d80b18f,65,0.109%,543.61,,,,,,,,,,,,,,,,
0xd30413f9396734b31d8a894dda4fa2ee87029d8f,52,0.087%,434.89,,,,,,,,,,,,,,,,
0x1752ba00ae30d2c432b90dc8555280d3415179a1,51,0.085%,426.53,,,,,,,,,,,,,,,,
0xf384fd5907aaceef038128c5fa11e084e602af92,51,0.085%,426.53,,,,,,,,,,,,,,,,
0xa4c6391d9b0fb2f7910b881c2ae18cde8661fafb,47,0.079%,393.08,,,,,,,,,,,,,,,,
0x5af8cc714b56d875b0e5be08a0df819d6593347f,46,0.077%,384.71,,,,,,,,,,,,,,,,
0x5bc447fcd5bde5542e71ad206fd917c37a11c21c,46,0.077%,384.71,,,,,,,,,,,,,,,,
0x9c1a4dbc3a60dd65610f4d2de55ebc07dde1509d,45,0.075%,376.35,,,,,,,,,,,,,,,,
0xb1ee741f89ff87b81abb68d2429f3766bd824908,42,0.070%,351.26,,,,,,,,,,,,,,,,
0xd7c051b9940a81566b9b940d7b7daf8455a3997b,40,0.067%,334.53,,,,,,,,,,,,,,,,
0xdc182cc949a7f3592bc2bbb89141ea1224ed0d7a,39,0.065%,326.17,,,,,,,,,,,,,,,,
0xb4bd7d410543cb27f42c562ab3ff5dc12fbdd42f,36,0.060%,301.08,,,,,,,,,,,,,,,,
0x8d77f3fbf9e3607638f10d7b866777397cd79441,35,0.059%,292.72,,,,,,,,,,,,,,,,
0x1de57dfcc2a3adf13cf349f04ae5b99ddabb8e2c,33,0.055%,275.99,,,,,,,,,,,,,,,,
0xae850b8517ec3e4d35e03c7ff42b655397879009,28,0.047%,234.17,,,,,,,,,,,,,,,,
0x24bb786191dab2f6619da3b804e6fe4f8380282f,24,0.040%,200.72,,,,,,,,,,,,,,,,
0x1d6afc6fa162f90f394e31e9032924956a238c49,23,0.038%,192.36,,,,,,,,,,,,,,,,
0x51482beaceb76466126b6a70bb471966375627a9,23,0.038%,192.36,,,,,,,,,,,,,,,,
0x4839054db0269e73e8c76a3dfb14fc33d31a1356,20,0.033%,167.27,,,,,,,,,,,,,,,,
0x7bff62ea6aad8e9934820abc61a6d61a68aef25a,17,0.028%,142.18,,,,,,,,,,,,,,,,
0xd0317ca457b5075e8bb4ef888d91da04d8adb447,17,0.028%,142.18,,,,,,,,,,,,,,,,
0xff6488bc526e798af1217f3850a5df84f953debe,17,0.028%,142.18,,,,,,,,,,,,,,,,
0xb681c301ae7d6b6d4686fbc3bde80a713f03acd4,16,0.027%,133.81,,,,,,,,,,,,,,,,
0x37527ed858a23bf88f60ed72eeadbb5c2c4126c9,16,0.027%,133.81,,,,,,,,,,,,,,,,
0x7ec7beaabddcc8c312484778683897038085f311,16,0.027%,133.81,,,,,,,,,,,,,,,,
0xde19ca1007d1c083ef62c3859897cbb64dd20c61,15,0.025%,125.45,,,,,,,,,,,,,,,,
0x20afedd0ffbef33f47ff306121977f5e162f4ada,14,0.023%,117.09,,,,,,,,,,,,,,,,
0x15ad947905a1af35da622f5bf22013ea87171ca2,11,0.018%,92.00,,,,,,,,,,,,,,,,
0x434252596431eb10c50504d3e3d45f6ae3395a7d,10,0.017%,83.63,,,,,,,,,,,,,,,,
0x50199d2b4c28c57e612a3102f683b004db2c9ed3,10,0.017%,83.63,,,,,,,,,,,,,,,,
0xa1cc3c243bc74761106d83bd6e5f0601f35a7e3b,9,0.015%,75.27,,,,,,,,,,,,,,,,
0xe8a4bc3d64edd3829cdf37848a10da68036e891d,9,0.015%,75.27,,,,,,,,,,,,,,,,
0xba13c21129a669635a91bf904d45e42e0fd79962,9,0.015%,75.27,,,,,,,,,,,,,,,,
0x998e00fddaa885024aa39ecb378c10b05e895f6d,8,0.013%,66.91,,,,,,,,,,,,,,,,
0xbf98e5fef825ccd68dcff3cf0a766fab413d6207,8,0.013%,66.91,,,,,,,,,,,,,,,,
0x7229e1d14a2bb38a224f78ee0dc9430de01b82f4,7,0.012%,58.54,,,,,,,,,,,,,,,,
0xba390a7db70f11e51df11a392be730882e0fdf62,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x6c8e16920506e08fca21009dfb4150c47f8ef7f6,7,0.012%,58.54,,,,,,,,,,,,,,,,
0xa9d9a4bb58a0b7d0238d7e0af61b084d1eab07bc,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x6f4a170d62a135e4b360ba7ed14ac80d09e1fb4a,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x2aa938cd427b4e76bd332e033f8bfdbd6f19f4ec,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x348cd8f60c3482ba36fcc23317d16eb8cf64f135,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x38d9e2a548b2015abbae5b519a58d40a0457a666,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x53c149a61ddc8d802bdaed85f100176fc805bd9d,7,0.012%,58.54,,,,,,,,,,,,,,,,
0x3aa396f18023983e24d5693e81641bdbc844025c,6,0.010%,50.18,,,,,,,,,,,,,,,,
0x0f74a5dc4d846b7075df6bd2cdf9861945577d4b,6,0.010%,50.18,,,,,,,,,,,,,,,,
0x90f0bc22c517e1dc65c7b37bcbfe62c7df5d72c0,6,0.010%,50.18,,,,,,,,,,,,,,,,
0x8e8a4d5352ad53c383ccf91faccb66e470ed893d,6,0.010%,50.18,,,,,,,,,,,,,,,,
0x295377257359643f3c149089fce8a2457e81da2b,6,0.010%,50.18,,,,,,,,,,,,,,,,
0x7f4a4187b4e2ae206eb76575b5def0dc097ff800,6,0.010%,50.18,,,,,,,,,,,,,,,,
0x2c0a9da1a97555107d7e5dd46870f9a53ae2d42d,6,0.010%,50.18,,,,,,,,,,,,,,,,
0xbdb58543171eac219fd2e5b01891349983f5c2b0,5,0.008%,41.82,,,,,,,,,,,,,,,,
0x0d7d21ef28a1a6dccc0b441c6f9d6319081ada9e,5,0.008%,41.82,,,,,,,,,,,,,,,,
0xeec5d3a7d137978b069df8d0765dc86140b7f244,5,0.008%,41.82,,,,,,,,,,,,,,,,
0x00526c47d9c57531497f90571093ff84bb0307e4,5,0.008%,41.82,,,,,,,,,,,,,,,,
0x057efc51bbc687a2474741f1568ce9f8f54aff99,5,0.008%,41.82,,,,,,,,,,,,,,,,
0xf6ea84f3502c324a845bbf59b01a35c24a873f6e,5,0.008%,41.82,,,,,,,,,,,,,,,,
0xc6a707017b8e7a252b2eae13d8018840413f254c,5,0.008%,41.82,,,,,,,,,,,,,,,,
0x6a8dde96c8eaa4ad419c3a27608056220ab76439,5,0.008%,41.82,,,,,,,,,,,,,,,,
0xe9953db938bf5ce7f086c502f6eb06a8dff6fcc7,5,0.008%,41.82,,,,,,,,,,,,,,,,
0x1c7643d4cfba1c5e8538c428aa24cff912d59eeb,5,0.008%,41.82,,,,,,,,,,,,,,,,
0x7609ee89dce7858f487b2062a45057558f11c1c6,5,0.008%,41.82,,,,,,,,,,,,,,,,
0xa553aaadb8b077b69127e717749b16496250aabd,4,0.007%,33.45,,,,,,,,,,,,,,,,
0x890c977b38524dff35636a4e63d3b6a98d846ae0,4,0.007%,33.45,,,,,,,,,,,,,,,,
0x729bc1bd0e6720ecdbf4f1e4126d7a68dde4611d,4,0.007%,33.45,,,,,,,,,,,,,,,,
0xc89dd6ba454a46de7d884aa01fcba767a7d06ae8,4,0.007%,33.45,,,,,,,,,,,,,,,,
0xe571315c10408949265323c8190a0723e728ef1c,4,0.007%,33.45,,,,,,,,,,,,,,,,
0x54b9d7171ff14164e90a5a0e5343d74c0747b340,4,0.007%,33.45,,,,,,,,,,,,,,,,
0xca67ce50a6a7438d5d6f3db9e4215cf6d4f6198b,3,0.005%,25.09,,,,,,,,,,,,,,,,
0x8d544cfbff2e2a6cbd4eb4057cdb93549752085e,3,0.005%,25.09,,,,,,,,,,,,,,,,
0x98fd9aa3c37c32261617e09793fb715b77081799,3,0.005%,25.09,,,,,,,,,,,,,,,,
0x39b00cc1cab25480aee3eb407563940995fe89c9,3,0.005%,25.09,,,,,,,,,,,,,,,,
0xc369204a652264430f475584d9fac855913e9045,3,0.005%,25.09,,,,,,,,,,,,,,,,
0x7b19ca3c9c8d865f7659f3d486a1d47b9ba6f0de,2,0.003%,16.73,,,,,,,,,,,,,,,,
0xc2d5cfcf41d971d0c99715d3a0c38c6e0ce4ed53,2,0.003%,16.73,,,,,,,,,,,,,,,,
0xb90c0e83f27d34fd838682da1fe7ea0c00bfa251,2,0.003%,16.73,,,,,,,,,,,,,,,,
0xd30ba0b5a73ab05099c2436774964d1930846178,2,0.003%,16.73,,,,,,,,,,,,,,,,
0x50c0ba78c42e80f254af3faa788fd80b8486ee3b,1,0.002%,8.36,,,,,,,,,,,,,,,,
0xd43eb3e2a19a274131f73cf5fa139cbb3cd37e06,1,0.002%,8.36,,,,,,,,,,,,,,,,
,,,500000.00,,,,,,,,,,,,,,,,
