user_address,balance_wei,balance_readable
0x1a4008b85cf24b618fc9bb5278b5e23a3eda8c0c,5452820000000000000000,5452.82
0x0877b0984594afe7a63ae2f4a7126d65d87af6fd,1100000000000000000,1.1
0x1f5989c252e1e6224314fbf2b2a242e4b3be04a1,23590000000000000000,23.59
0xb7c6d47dfdebcc5f6b5fef43f493b4b557c4440f,2055780000000000000000,2055.78
0xb8e90f27b77697880fe619c91eece79c7a6920fe,0,0.0
0xd45152d9235704872846eb303dde435bc10faf50,0,0.0
0x703fc9e7f30b433742693ff64dd7a2d33e192373,0,0.0
0x8a917263bcb6d17ee2544d0dadf382d4b4751ad0,0,0.0
0x455d52e9a9720d9ef3ac06dadec82d88de7dc0ae,302760000000000000000,302.76
0xc0067a1b9654574a65e84163f4e9f5de1e687977,79920000000000000000,79.92
0x1c860bda626c38c722052e6d4f93ed1cbd2c08e7,0,0.0
0x861641d9b67046c7d6e25f5cf378077896553ffd,114470000000000000000,114.47
0x1443d0ec1f435df9996d66aaf6acf2a9a182213a,0,0.0
0xe7bafbc5abe19d32b8c20f8476d8e83d9b26ef9d,0,0.0
0xfa9412aa43a38536fdb4fbf80745816ce35c25f7,5640000000000000000,5.64
0x9a0940e37964be576559e7afcf527cfe64c473e9,20600000000000000000,20.6
0x1661adc0bc7af24e27e69817483393be181dbcb1,0,0.0
0x6983f0bccc0f5380d1fcad618992bddb7d08025d,95550000000000000000,95.55
0x0993de432f4fd3622bde4d1bf0145327ac4ad473,0,0.0
0xc0e1e767b1dfb0dba47982ee9ea2df328a29dcef,99280000000000000000,99.28
0xbf77c0c43843fed914744cf9441ed9fc22057a87,164020000000000000000,164.02
0xef1ee3deb2252df88ffbb8fd8d49001762797d90,5380000000000000000,5.38
0x69e84ca51e860a0f330abca4869072b51bb60fe8,2649580000000000000000,2649.58
0x8b1288d2b2e357d80ef8e01b1880d01f601e0917,19080000000000000000,19.08
0xdc197822e435596584da6ba7f6328bc62d93fb0b,2920000000000000000,2.92
0x489a07d82458c8cfe26dd348ac83614f73deb97f,46260000000000000000,46.26
0x2ceb7fc8aa5b41c7a6e19e4c07edba1b7046cda0,5200000000000000000,5.2
0x028d8ac6b228938dedf17f1badfa98eb51ea93e1,7580000000000000000,7.58
0xac36a33b59e26ee0423807570b3a95d76aa2b256,2340000000000000000,2.34
0x77782cb99086962725c934f7a8c7818d159e4f71,3880000000000000000,3.88
0x14e31ebe553ae5cfa81480635d75533f13eedaf1,145460000000000000000,145.46
0x4fa7dbd1c057d6e693ffd7c3dcf23c36a9eb3ff2,299400000000000000000,299.4
0xe27063ed2c41e956c26d72169035c702d6f6c91d,0,0.0
0x6d1725cf5b9b4915754cf33bd257822e5ccc9845,25690000000000000000,25.69
0x05cd4623c48553a3070061f557bc38a1d00f716c,0,0.0
0xdc8b04547eb9d2afba5c177a89efa8089e6211cd,0,0.0
0xadb5e99d4f0b5894a536af8331408b5557695297,44140000000000000000,44.14
0xcc771952fde840e30c6802734e5ad20479c2959f,893670000000000000000,893.67
0xa0766f4998471765ba22fad9daa0dbd073de8416,455240000000000000000,455.24
0x824cd75db050a171bbfdb8067544bb009a866b87,1133530000000000000000,1133.53
0xa4ca1a1211b5109da4c7f35d08730afab1b68007,1340000000000000000,1.34
0xdc54edd165dcb919f5d1f5eba2e70a8899434f77,97540000000000000000,97.54
0x7947d3a0a678f93a9ddb47a4153fcaa6c510a9f1,28140000000000000000,28.14
0x8b1ecbd94f9a37f2c87da0b9e32a9939feb900ff,0,0.0
0x3a039a25dcd554841d39c94817fc8e7c05e2799d,27660000000000000000,27.66
0x9600a16cf0cc6f94b990531d32345c6576d18394,115360000000000000000,115.36
0x06a515fd1c8f56b8128e3e0b5117c73673e76383,0,0.0
0xccb3f25c38085570fdb90a29d8e6cab4781b7fc2,1480000000000000000,1.48
0xccccd0649ecddda9c3b1981053a0c4ec77e1c005,0,0.0
0x2f6e0da86026cf16b33d7cb095c4ece89652731b,45320000000000000000,45.32
0xd26f75d1b3652823c2e685312bcacbca1d504f74,16420000000000000000,16.42
0x80a70349a3119504a89d07865879dadd1f399daf,62430000000000000000,62.43
0x1f2230dbfdfbb0cfe5e73fd51b015283d86c628b,23530000000000000000,23.53
0x9a844e8c2b41eae4d258d780e955810da8ccd909,2349980000000000000000,2349.98
0x63d7b9fa1841b81d5711be216176cd072c40e658,0,0.0
0x6d759203439792d1009010e9e3dcd15081983861,0,0.0
0x17e1a98285351d294fb9085a1f1c1d631e98e2e1,257100000000000000000,257.1
0x5de481dbdc77a56950be2b209a82cd34951335a1,0,0.0
0x6d41bfc3ca0294bdd157441168c79d6ec481cd7d,2837470000000000000000,2837.47
0x557758ec7fd3c7e8c1a6b5b42f15ac6b82891f18,0,0.0
0xf33350b3778985a606468906908eb002644c2d59,2220000000000000000,2.22
0x2850e4322359ea498027973bfec6d8f92674583f,3490000000000000000,3.49
0x5a15b4884fcc07dfa46c3a96a8e386bda0e94943,164010000000000000000,164.01
0xf8a39842fdf5496d6c22071559168c862498a471,255840000000000000000,255.84
0x63b179d3a9a71628db9fceaa9ead440965f5552e,11470000000000000000,11.47
0x39ee684997feb358bb95df6babbbf5de0b994e75,1360840000000000000000,1360.84
0x066587be92294649582ed9979b9ad689db4f304d,1600000000000000000,1.6
0x40def7e4751a689efc2e6b7829141fb2c12aba80,560000000000000000,0.56
0x0c3b79874fc8fdc1e461379210d134f009db5ad1,2362130000000000000000,2362.13
0x114e61172892bcdb24a293440758e33a81af56ba,55640000000000000000,55.64
0x6e3d158d3fb63eba04c040c77a8539e22f9d7b35,9840000000000000000,9.84
0x3ee27ab9464d932dc107a1fb38b8bd4e28f2802f,3040000000000000000,3.04
0x3f3048a12643cc1546ab54e188ed287444fec799,0,0.0
0xd37d3305241c7d679aa185a0f937b328fa9169bb,0,0.0
0x8f75a05326821a21d831bc54e5fbefc3562faf80,0,0.0
0xd0044db8abce67870b980215752e4357349e4761,512860000000000000000,512.86
0x857197110f3eb2335e44851b173e58d2a68ec3d1,218300000000000000000,218.3
0x32cb1c786977b6e12b0a46f1a7e83305eea5ec71,6620000000000000000,6.62
0x1b84411df1150c50d0bf514995e1f524fb06378f,10490000000000000000,10.49
0x0fd1cd0c7a38f8bef11c578dfccb89cca36c84ae,0,0.0
0xb572e89e77178319ee345bf60dcc4812c4d13abd,134300000000000000000,134.3
0xa15fab718b0cb25f82d61f58c014bd88a87eeed2,6200000000000000000,6.2
0x3ae770cf3bf6cdbbbb9bdf5bec817fde2bde5598,0,0.0
0x35a7ffe3b291c60a36c4104d2d9471efc3b66cf6,78120000000000000000,78.12
0xac8418a31e1cfa894c0d6a6a75c23fad48a7cb36,3580000000000000000,3.58
0xce5f95c4ad0949176c2632b08eb99e435cf7e2c3,720000000000000000,0.72
0x6169e18eec4626d048fce8b1f0f8451ce7efbbc0,0,0.0
0x7c3f089670a2f0f66cc4c059124a387a860296ea,0,0.0
0x9f6877db5aa47f6a2eaa06f7285c47d8a5b3919f,1103750000000000000000,1103.75
0x832193faefedd6921188ac7f18341c80262c1aee,900030000000000000000,900.03
0xfb7d68273c5c65b8a161f88c39284615cf9bbcf3,0,0.0
0xc1d40765903409ee6297b46ecb49c25c25cf0949,258280000000000000000,258.28
0x265407b860970a617aec5d1d257cc14be047ce7b,0,0.0
0xcace0052c274687c448c59e62b13512a34ac941c,358570000000000000000,358.57
0xb5fcc1c11653566b83fd2ee849a3337592d28f76,1107810000000000000000,1107.81
0xa14edd80e2593e93f7673cb6416636759b16625e,203570000000000000000,203.57
0xba4f0c12129c1fb4e6f8f2ab961d050311b0c4e9,0,0.0
0xfea3e311233e92d063754b95c93ea1a08ae47539,155570000000000000000,155.57
0x453ce2fc6f590e5af3d83c38edd7add77dee0110,0,0.0
0xbb46af76279de70e9b54488672c470f4b53ff398,0,0.0
0xb7cb022b99e2a71ffd87b62c17058a8069af09bb,272660000000000000000,272.66
0xe6de83701269ff00c87dc6eb6544e263dc9f3e11,1580780000000000000000,1580.78
0x890bc8aa2dad755b03428c74a7a553fec8539ddb,306490000000000000000,306.49
0x0a6028083f86c7fbf9269ffbe1154a2daef4c1df,0,0.0
0x9f533eec49dc2dbbf495f1cd687c2536d424be07,0,0.0
0x3d9c6962ad0723f577f582e864e3709d0d5c835d,9430000000000000000,9.43
0xb42c9fce3133f5b6008ebbb92115d44c5c7b9a2f,23060000000000000000,23.06
0x226bc396e2f6d41e4bcb60082d1e014f36a26ff6,12310000000000000000,12.31
0x382fcf9e4fdb6c2d10e748b31bce792c30843cb8,303860000000000000000,303.86
0x66f396419b481b4d7e667f1f1a48755388970b13,217230000000000000000,217.23
0x18d4f3217fc028cc5f546be725d9f49cb6bd7936,867120000000000000000,867.12
0xc6c827d294a8102c2fee976d340bd454758073c4,0,0.0
0xe0172e4a55d8c1739faca9533d76404d5cf535a4,9380000000000000000,9.38
0x4e5cbcd39674959c92b3deb99836bf9cfba4afe4,0,0.0
0xd4a1f9042c393b401f56f5e9a0d2ef3a5c446ab9,250830000000000000000,250.83
0x52f5f224c515b3a3b7b9af8862c4b1d44c1003dd,9860000000000000000,9.86
0x2f8866cb21e10d79e43680f5e3db9d512f36110b,8870000000000000000,8.87
0xd2ec0337740bfa99d4b6ff8dbe67785c51c5509d,0,0.0
0xd5984506a354e9286225e8b13ffd6a8e11fdad0f,6195960000000000000000,6195.96
0x0de9518e2c9c57651a5b8302db07571a1ab41208,0,0.0
0x362af85ca4f04a9a29ad8cdce86da47f4ff0aa50,858710000000000000000,858.71
0x7849ecb8233144fa383f16e660690974adf37a24,0,0.0
0xeeddc76ee311ed8768f45443ed6c3b06deb8e0b5,5930000000000000000,5.93
0x8231748210b3e0ded609f2d3b03ab1d8fcc6dd5a,0,0.0
0x87929b0e892f091bbc6bc8e6e985b9b6353077fb,0,0.0
0xe477f368256abe4ef0f3a53135d4079534cd71cd,4040000000000000000,4.04
0x5d864b0c42531fb2d0fd4a855a410bd0063f4576,610740000000000000000,610.74
0x2f9c7f0fa0ecf6509a27795e49068b1a5f452bba,458620000000000000000,458.62
0xd20c220a65ad01fe399ffe8f8f752c7e172193ae,0,0.0
0x14fe3fa97d7c7d3086fe6755e7ac01909f57e4ce,5110000000000000000,5.11
0x1364df1761b5508c0ebdd3c213d245e058859583,0,0.0
0x007810716808d2a0f0bc818674c77863cc91bb0a,5400000000000000000,5.4
0x67ed35ed9d3bbb0b82596f4e0e07499a87aac518,12480000000000000000,12.48
0x6569fe40329a125d0926aac0febd73f0ea8b517a,0,0.0
0x7b99d801099c75ca081dfc385bb4df96eb2b76e9,0,0.0
0x4df208b471fbca43a26eff0e95c05d92c5362d1c,0,0.0
0xe43807c907bba6e7902648525189a0dc1cce9d1c,4730000000000000000,4.73
0xbb6875295d4e6662dc85a76eb87ca4edf3c9f829,4520000000000000000,4.52
0x9c40daa3210f14202090617a273f4860ef3d7fdc,23080000000000000000,23.08
0x111ad7f9d70d399973bac3ab57050044e3c2bab1,1840000000000000000,1.84
0xa836d3ea8c9ddb4a5d9437e1218d3af6ce31773e,5406890000000000000000,5406.89
0xc1b0c27216b704fc6937900845e3c28c34dd10a2,0,0.0
0xef32bfd15daca83c7678f6c44f65d1ac23a4f68b,131740000000000000000,131.74
0xc42b83fcb96f8852ea053400f3073c2b0ff3c470,0,0.0
0x00d661d449785cab9e984081abd866a039aa8b8d,67640000000000000000,67.64
0x04bef5bf293bb01d4946dbcfaaec9a5140316217,393150000000000000000,393.15
0x038a5d37744945d3dfd902fa94aa2cc62bd65415,0,0.0
0x4bc2a04e42da0a8aa66c0553dcc81bc41b554e11,0,0.0
0x5040eec95be3ce359d7a0353ec5739afa2d47c17,13370000000000000000,13.37
0xd2d8626852400052c9ab13123e65619cd7aa8817,700000000000000000,0.7
0x60f7c173428b58a94406239afd5827a887215f45,0,0.0
0x94dfe4697282f6b6ac971a3f6f034a3ce25932c8,1360000000000000000,1.36
0x7492020b92df43688ec1eb62afc0519f83561fba,0,0.0
0x34046d43d8384ef4d4fbcbd75794104350e8011b,1519690000000000000000,1519.69
0xe803f83127ca32e00d9ab97a2dd104f0302459f5,0,0.0
0x01899c359300b88b57020c2728e82d5961f9f6f4,44890000000000000000,44.89
0x43440ba00fedb917d3a9427447814925ce5c1261,579890000000000000000,579.89
0xd729d7eadf56dfc51f7326bed5363f3b96331fd4,1125970000000000000000,1125.97
0x573af9cd041cf1d6e48ff5970923d6b4f2a1fe42,0,0.0
0x3a14fae1defc55fdce1fb7b028ca65238f47f2a1,66730000000000000000,66.73
0x7b1113048c8ba09050a70720d2aafe2ef581f7d8,2739030000000000000000,2739.03
0x6e4a8119ced811438e29b4c0522f8aa8c3309e1a,336830000000000000000,336.83
0x59dbdcb7d7d4f3e7c8afe0d60e99c33ff5d058f1,551440000000000000000,551.44
0x0f4ede4c6f052a97aa087f8f500331a316853401,338890000000000000000,338.89
0x020e81c8e32ebc179b4ea54f5088a784a4588271,13100000000000000000,13.1
0xce8b4f6401339893ef7ff060ef032d29a736a719,139600000000000000000,139.6
0x133b05eafe2b7be1882b11d44bb629250c8d9149,25500000000000000000,25.5
0x8e0e8f9bc98281ccd2a2c27c41af010a05d9c773,3330000000000000000,3.33
0xbc483a82cecf9c7efafa6a58b6ab0767d6513330,0,0.0
0xe8818b0727178bbfa5b2b88a4fe9198677b444b6,2020000000000000000,2.02
0xa2735521148ed5c4443db0fcdfc51eaa220ca675,286150000000000000000,286.15
0x65f08004daaf96fcb03f74401035ce64ebd753d4,0,0.0
0x5238f2c1162f05985eb749dc8e29e85f73033627,9490000000000000000,9.49
0xe215e5ebd0f8cbdd74b9b7afe3441967c0170488,0,0.0
0xfab6798dae53af1da8a3631115bf5d0d05cc82d0,2560000000000000000,2.56
0x82da6300e36dddf09b824185ae3cf6903b840c43,7880000000000000000,7.88
0xe9f5d2dcd7ecdfdff818ea77c2f8ce45e3692e33,880000000000000000,0.88
0xbfdc7259d6d8d6ca7cf17b1f994ca0b2298c5988,960000000000000000,0.96
0xa7195f8455b8a5d7eee84890d6fe3d16bc31be4e,680000000000000000,0.68
0x57c978247599eafaa8ac1e26978e1001e58c05b6,23860000000000000000,23.86
0x41995233b31e412ad26c2cb00ca98c8d7d38abef,0,0.0
0xe9a7c40a4395e8137b336395d88e66fc90e65812,2750000000000000000,2.75
0x7e893cc01859498ef51f30058ffde58f40b9068e,0,0.0
0x97c3c7fc7ec54865e7ef3decdb425a179d92f6ce,194550000000000000000,194.55
0x7ef940442dab78e573f18ea5bd7a8b091e1633b6,1060000000000000000,1.06
0x6ce38694fbd77828187d8af5645c0b5940fee9fa,0,0.0
0xf615afa4d53833fc72e056c544872dc5ee81ef44,3565210000000000000000,3565.21
0xde5355934ffe42c31ae7b7b1b178ad3124dd8474,0,0.0
0x4dc508902931d0d375e1ae0db38c3c7f8eff2387,13620000000000000000,13.62
0x3b53d306fc0e6f8ebc464cd4c0a2d3dea1130462,22430000000000000000,22.43
0xae996603e6bef1861438d6348729f059a7b772e9,70030000000000000000,70.03
0x5caf81506dae0fa92c6a160b01c49b089fefc7f4,892020000000000000000,892.02
0xc659d696490a087d5c143c1468fe3163b82dca53,100080000000000000000,100.08
0x34c3be7a6b5957dcef98638f66e1e96a5bcf915c,0,0.0
0x0052d2e4af4548e6cf19e817b944cedb23ae09df,1209050000000000000000,1209.05
0xd3c167f340bd89c6c408d0cd4bcd48d25c90df4f,14330000000000000000,14.33
0xb964f13c6e8cb8b236be94db1767b25abe72d480,7430000000000000000,7.43
0xdf03f07b054210004783d07855ddaa4ae149b032,0,0.0
0xf7f5688e58bf6d798afcde0934b4b9185b8cebc9,4741320000000000000000,4741.32
0x785f9e4763fab455e61e52b9a6414c75078ac31b,0,0.0
0x09da1c12971759b4520dd7f29a5761f92f24b7fb,1040000000000000000,1.04
0xfb13fd05cae172a47d56ae74f95c4d5d5f72b73b,0,0.0
0xbe9b2868740584feefa0414a25d6774fc090122c,241570000000000000000,241.57
0xc58791fe5664b8d7836d4df30813cc4b3eec4347,1280000000000000000,1.28
0xba78a128780c6f36a8c23def594d6ea952d69236,42130000000000000000,42.13
0x04b8b5af39f4187142f75e920a11883848002975,950670000000000000000,950.67
0xb34c15ca798c01bba27af5f3029f7574cdcd97e1,0,0.0
0xe27141ca33967be5df82b5cd33d93adf6e04d31c,201340000000000000000,201.34
0x7de81bdc578d2c4013c147a21597bd52c128c652,17380000000000000000,17.38
0xe4329f5e1fafaefd88951272e2096116ee996301,0,0.0
0xe3ff14dbc85a0403738c65f67c778c6158d33389,160300000000000000000,160.3
0x0e2e252bfeff7bc4bfdc5a07c6afc04a7cbeb6bc,0,0.0
0xd7c051b9940a81566b9b940d7b7daf8455a3997b,0,0.0
0xa82ee3cdb023f21a38058abafa682902c910d4cf,31830000000000000000,31.83
0x1fe3c1c85fc3e065752c556776acbc392adcb48d,29720000000000000000,29.72
0x308709ab07945d786b3886890be5a43420095599,0,0.0
0xe75e6ca2f83a3b699510d508fa6ee54604b3be7d,38320000000000000000,38.32
0x3f48d1db70d48dbfe3cb32f8aa431471bc661b66,305590000000000000000,305.59
0xd62a5514cbf9c748a8188d88f54f0f0d73568df0,0,0.0
0xec40c8cfff44a3631c5e972c4ddf0702e666d6f8,301410000000000000000,301.41
0xcb7db076b6b12dd5aafc2dee4f2af23bf66742d7,18890000000000000000,18.89
0x0139f43ea0f71ac23a24f4f58daaba26af9d8291,0,0.0
0x0b7ffbb66a9847150a5e302c2be20727e9162f73,0,0.0
0x116404a839965041df571a067d613490fd65c500,678810000000000000000,678.81
0x1158589564962ffbd1c99eb4863f062141998b49,4420000000000000000,4.42
0xb681c301ae7d6b6d4686fbc3bde80a713f03acd4,1560000000000000000,1.56
0xf01ec9f6208bf5248df557f3da5069ab0015038f,0,0.0
0x3161fb3636a6c347972740f8a70d06de84b9c871,0,0.0
0x56463d50e1d58b2036b0dad19784df57d1aa6e9b,3340000000000000000,3.34
0xb2a43093e608e6da3181fb373479973e0680a7a0,942840000000000000000,942.84
0x1c67667c0dc15e07d8e075db61fc3974480cb9ef,0,0.0
0x54384e813145f49eb687e2f3893a10bf3d28f4e6,83100000000000000000,83.1
0xe58c7e8023daf836080ab1c0c751d6094c1dc73b,0,0.0
0xc4d80fbb52932ea650d258a4899055871f52f7cd,167580000000000000000,167.58
0xee5eff35d4072ec02e51b0aa22eaeff186c2dabb,0,0.0
0x00ca7dd3dc797f0f0c4532b03075dbcd96975bb8,0,0.0
0x4a2c8f889894d63382888f8e340f1793e047fdf4,15640000000000000000,15.64
0x5cee680cb532b09df69df457a31f3e949aec8669,0,0.0
0x868224d4a8bfb2cce4f85ec25e068c1902e8627c,0,0.0
0x791d41b061891e7701461d672a0989abf1bc4005,1320000000000000000,1.32
0x77a85fb4823344553b9906dd4b5505c5e50d9969,2416020000000000000000,2416.02
0x63e190d6f8bfb822a6e51fbee294c7ac687cbe85,0,0.0
0xda5a8a73a2014b378a94c962a3eae1302be90271,48240000000000000000,48.24
0x325f7a96c0a3bae13b93e50c07ab48b7fb0a9a73,851120000000000000000,851.12
0x5e65880648c3751e23a35e5fd4bc0953e88b339d,7070000000000000000,7.07
0x1da5735648d5c6f8a0c164bd2d18ef13699a8e99,26150000000000000000,26.15
0x49fd8f240387f1687695a84ed58abb7591a00c74,0,0.0
0x626162f9ce9eb6c7b1b87ec4bf11f9b9849b74cf,0,0.0
0x4f02a08f7c891311b34ee6c67154db8782743f4f,11240000000000000000,11.24
0xc89d404473109a6bd955f7a9a1a5e66f70599330,1560000000000000000,1.56
0x10e0173c8bb5d8df0e7c35d81bcfcc9a26d9a403,7820000000000000000,7.82
0x35cc98a1dd2cd732fe7f85499058199174014773,560000000000000000,0.56
0x9221241944f1776dcd48cb22eff5478a89b9e192,0,0.0
0xf36e4d7fe46ef08cafbb79f3201b92c0c6d89e44,1484490000000000000000,1484.49
0xc3176deaf906af9a7576e7407e41b24e02452fa2,0,0.0
0xe3cd5cf8403105edbc5e9c5eab905ac5565bb934,137880000000000000000,137.88
0x756331e79e4ea0121b47e585adcaf43d5470c69c,45390000000000000000,45.39
0xfdcc9494a8499bbc7037b9a75dbe77839ed33044,9500000000000000000,9.5
0x15656fbefcc1e7388b09120214e07a5e48caa569,37030000000000000000,37.03
0x76b1a0403d955f06db25b26047a4da06bac6fb57,0,0.0
0x0437b8a130b61f1829e680837ebdf5ae0b3970d9,261610000000000000000,261.61
0xdb9dce0222afac756c45499a7f7df707ba6da2f7,0,0.0
0x91e1054ac1ba15addef9dc5e956868e9c7a35a4c,0,0.0
0x5377f4c635c3fcb216ae2a5af31888d774fc3f5f,22310000000000000000,22.31
0x57135a008faa8c30728776da63d2deb7e9934e41,11607440000000000000000,11607.44
0xbd334dc99a77f6bc8c705d0f3e79c4148c2416dc,106460000000000000000,106.46
0x7e2142c1f1d9330a6960fa9c8009cb0e903c62d5,52080000000000000000,52.08
0x15ad947905a1af35da622f5bf22013ea87171ca2,720000000000000000,0.72
0x4c7ba6ee0c70afaea431d3d8e2cd47239887591b,0,0.0
0xf0a0284aa99f5ddde043ad8d1255126a5a965721,0,0.0
0x67226cc275c156e1ce746712900489312ddd48d8,0,0.0
0x40594aee4f3bad820236dfca99b6e1dafa66e45d,0,0.0
0x41ff5c587054f88fb61e260618356d3010eff6f0,0,0.0
0x23469f1229c857bddef3186aec495c9e29131ce6,13620000000000000000,13.62
0x9f8a4f6e2befc227ae14e76c61d8c566c918dc0c,3300000000000000000,3.3
0x1cc2c2b1492dc7d9fb752454612ab4499e438968,163910000000000000000,163.91
0xf7d48932f456e98d2ff824e38830e8f59de13f4a,348360000000000000000,348.36
0x5a3f93d1d7de357289b256e724206c9d323a3f2e,1360000000000000000,1.36
0x64f96a1b08b5f8638eaa37752c74d81dbc1afb4e,1789100000000000000000,1789.1
0x900833876d9a70c23303fa06f1a7dfeef29a2473,1440000000000000000,1.44
0xf6bfde7e2bb791f2063beaddb4f07acf42957d3d,65660000000000000000,65.66
0xda6e36d8b25c9bbee29eb567492f7e9438bf2a0b,0,0.0
0x6ef2f5778c91115fd063d30f51cdfb08ed6c54ca,0,0.0
0x4017205f4731f85fc870449e244375e7e8288c06,91920000000000000000,91.92
0x2cbc47be6a393fd0cefc21340f28088ac4d6f713,1858120000000000000000,1858.12
0xc768cd9da77632e7cda77e28e7beb08dc3f8d32e,20000000000000000000,20.0
0x9bb85cb0ee61f632986f6e96395f94f4acbd657c,3120000000000000000,3.12
0x65ca951145a5b26a7102bfc0945b0acdcb3d80f4,211410000000000000000,211.41
0x9dac0bad94629907a48f425d343e270815de0c05,0,0.0
0x83058b3b5fccfb0bae3f959f9617a8ec23851e31,31320000000000000000,31.32
0x79b109b170c2e99a6bde7a74725e4902235bd211,0,0.0
0x85e09d8f279685b25117d31e1a3c2e10ba09dcb5,0,0.0
0xf14040cf3f0c7358103915e403951cb448422baf,2640000000000000000,2.64
0x898f70ec43364661aec3823f2f838c1f0efbd1ef,0,0.0
0x2ff02e82420df0408a7304509d826136f066c9f8,24390000000000000000,24.39
0x6a681ae3e378ab6cb931af2f826f2e2839fa7985,222900000000000000000,222.9
0x0a7972db76bef61f7a474cb1fdd7ed5267637b0f,13320000000000000000,13.32
0x8d5d9a0d0c16ff2ee18b5efe8d8d570feda42ec0,0,0.0
0x275dfc57de99dfc136ae37740ac5ce322010fe07,0,0.0
0x7bc8556f9dc059fda073f167861fb81eb5d8b0ff,132900000000000000000,132.9
0xbacdd5771200ea09346562c79b2c722f31878f2a,0,0.0
0x384a0030a05419852e9e8253f77af898ef1315ad,64930000000000000000,64.93
0xb94f50937dff523d2b1346ab73943861c4f97371,3900000000000000000,3.9
0x9a0b5d2e0c3a60ff537c67225d0556f687162919,20300000000000000000,20.3
0x001f1ca382251b3fade8fcc4582d6a18a8dff228,0,0.0
0x44e6c1bd33e6994ca59e6a598ded2e3155d0bdc5,2147640000000000000000,2147.64
0xda6bb90690ae30d8ce8c3fbaf298d0db3d5ebdb2,2600000000000000000,2.6
0x36bd18c34f58863cc75092405f585ae9889a6744,3490000000000000000,3.49
0x082c118542a2219ac8155670089bcf3b1fa20ed0,143140000000000000000,143.14
0x79064890e3d0751f26508d80f319d8d2b1a2e6c4,0,0.0
0xea69cb95011567784786a4930e2aee90efd0270c,20860000000000000000,20.86
0x821b34146f26cbae700af58e29306f89d8a01973,700000000000000000,0.7
0x807036204902a7840c01f39959a40a45fc30d57a,394130000000000000000,394.13
0xe7cef628bbb5328d6e61d2a7e732033b5c93f733,0,0.0
0x602690d4180f016f495a61f7b3c55239ef0a09ab,0,0.0
0xe73a5313365d1b68f46907d685e806538e55a89a,18530000000000000000,18.53
0x3fd91ae5b5c22803f23838a9831cfd4ff7a3fc1a,93370000000000000000,93.37
0x0f3f82db70feb61429ddeb23d34ea859f8414dab,117520000000000000000,117.52
0xda5b90b4f175c6af7a7def1236f77acaf4ed4e83,780000000000000000,0.78
0x8ff6ea805d0be91791b3171c92f3431feb1f0337,2093900000000000000000,2093.9
0x29cacc19c8e9f0e10de66ea31c348a1e766137ea,680000000000000000,0.68
0xe8f756310dcf929c0dd1424aead738af10448ebf,6720000000000000000,6.72
0xa9f0d60d633410fe5de977a4c19eaa6b3eaf3e0d,0,0.0
0xf8f6c813e36ca1f17e21955a0c9e6a46423863e3,0,0.0
0x6cc798b67811222bd1b7a4555c6585f62113134e,0,0.0
0xc1c9cc8ba76b873042aff06f6a1683d367336b7e,0,0.0
0x1c2618b26f8c5df9e98ddd20f5c7771282823606,0,0.0
0xe1b0186f09c771563e5c2600d6b5195c9bc805f5,331300000000000000000,331.3
0x2d2ea7237a71240bcce25c43f6c6a67caf8a1d22,11070000000000000000,11.07
0x2ce22104ea16a7ec1e4e3a55dea254723df26479,1080000000000000000,1.08
0xbbe8c7e299028a2e03de50f99d3fee5dc06d857c,0,0.0
0x129dd2e81057b3bb52c2264ea5fcf6720a936591,0,0.0
0xd79fa1791d3c62680881b615f218d810ffdff3a8,11520000000000000000,11.52
0x09c162f70648ee99804f017fdbfc0f0f3a5bb4c7,313070000000000000000,313.07
0x1acc0acd369cf22e459b8e040afcc0bf4651d0c1,42210000000000000000,42.21
0x6d613e11df35bdbff7efe0a0629855a62b7ba148,48460000000000000000,48.46
0x3a9e5e90b35c13f271b4fc1dbdf3becf7b37ec69,1887370000000000000000,1887.37
0xbd68ca226a27b4dbb296d1c36d6b86b292f51d4d,167980000000000000000,167.98
0xa143ef86f910ecb21fb9cd8f2b25ba9e70d00cfe,0,0.0
0x65a38b90de77df18d112596bf664831926b2d5b2,980000000000000000,0.98
0x1b82aa6cee182f369e6cf9a72f7711ea26d29206,0,0.0
0x8448cdfb8a7259cc7dddf0659d26b7343216d8c1,20750000000000000000,20.75
0x4b7a44b8abfdcb7c1f5769107f3592f70ddaa432,0,0.0
0x262dbbcde2540f35f775d1fa6d9dda931408ceac,0,0.0
0x17c3ea68189e9c2d0031adcd3c6a95528030a656,2097950000000000000000,2097.95
0xeea99fa8883b25479f2ccf3320182654a3387619,3528020000000000000000,3528.02
0x275ce3c5450022c5a4d83d42e33dfa36dac03f26,568930000000000000000,568.93
0x2a14d44e16b4561033b2c6bb8747a17fb9e78213,186940000000000000000,186.94
0xa83f81f7f755d97a506b3fd6ffa73fd706ba6b89,0,0.0
0xa5b1a2794bbdb440b22f8ce52cf34bb1e90f2ff2,12560000000000000000,12.56
0x17bb5836af8bebbd0d6f42ac0d7975b0b1a06737,0,0.0
0x37863df4712e4494dffc4854862259399354b2bb,3600000000000000000,3.6
0x35554e84d1431707052b9347310d3abf1c751148,29350000000000000000,29.35
0xf1d2c24ba2fbc8627f18fa117924b8b9d2ff02fe,200780000000000000000,200.78
0xbe5deba62dba7f69977cda1d7740a07843c437b3,61770000000000000000,61.77
